state,n_slips,seed,n_frag,n_true_joins,top1,top5,top10,top50,mrr,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,review_pairs,n_arcs,objective
P4,400,0,1200,511,0.5185909980430529,0.7397260273972602,0.8238747553816047,0.9393346379647749,0.6207115131610159,matching,4.595119850134589,0.23771333694458008,OPTIMAL,0.29865361077111385,0.4774951076320939,0.36746987951807225,0.03987730061349693,0.07083333333333333,817,511,0.194506342417447,0.3990208078335373,491,0.6009791921664627,,2941.0,1595.304
P4,400,0,1200,511,0.5185909980430529,0.7397260273972602,0.8238747553816047,0.9393346379647749,0.6207115131610159,latent,1.7346010553881064,117.3084397315979,OPTIMAL,0.6132686084142395,0.7416829745596869,0.671390611160319,0.3374233128834356,0.35583333333333333,618,511,0.6670498673743107,0.8851132686084142,71,0.11488673139158578,,2109.0,5680.766
P4,400,1,1148,467,0.4989293361884368,0.7366167023554604,0.7965738758029979,0.9357601713062098,0.6059216198209727,top1,,0.0,-,0.2029616724738676,0.4989293361884368,0.28854489164086683,0.055900621118012424,0.09059233449477352,1148,467,0.11496557565410293,0.28397212543554007,822,0.7160278745644599,,,
P4,400,1,1148,467,0.4989293361884368,0.7366167023554604,0.7965738758029979,0.9357601713062098,0.6059216198209727,mutual,,0.0,-,0.3263525305410122,0.4004282655246253,0.3596153846153846,0.11490683229813664,0.16550522648083624,573,467,0.2311425013638077,0.44851657940663175,316,0.5514834205933683,,,
P4,400,1,1148,467,0.4989293361884368,0.7366167023554604,0.7965738758029979,0.9357601713062098,0.6059216198209727,expert_top1,,0.0,-,1.0,0.4989293361884368,0.6657142857142857,0.38509316770186336,0.5435540069686411,233,467,0.30738709817443605,1.0,0,0.0,1148.0,,
P4,400,1,1148,467,0.4989293361884368,0.7366167023554604,0.7965738758029979,0.9357601713062098,0.6059216198209727,expert_top5,,0.0,-,1.0,0.7366167023554604,0.8483353884093712,0.6583850931677019,0.7343205574912892,344,467,0.46796238548070046,1.0,0,0.0,5740.0,,
P4,400,1,1148,467,0.4989293361884368,0.7366167023554604,0.7965738758029979,0.9357601713062098,0.6059216198209727,expert_top10,,0.0,-,1.0,0.7965738758029979,0.8867699642431466,0.7236024844720497,0.7883275261324042,372,467,0.5117168845896971,1.0,0,0.0,11480.0,,
P4,400,1,1148,467,0.4989293361884368,0.7366167023554604,0.7965738758029979,0.9357601713062098,0.6059216198209727,expert_top50,,0.0,-,1.0,0.9357601713062098,0.9668141592920354,0.9099378881987578,0.9250871080139372,437,467,0.5854457690216951,1.0,0,0.0,57400.0,,
P4,400,1,1148,467,0.4989293361884368,0.7366167023554604,0.7965738758029979,0.9357601713062098,0.6059216198209727,matching,4.595119850134589,0.19120121002197266,OPTIMAL,0.2690863579474343,0.4603854389721627,0.339652448657188,0.040372670807453416,0.06097560975609756,799,467,0.17714537319147228,0.3704630788485607,503,0.6295369211514392,,2665.0,1473.301
P4,400,1,1148,467,0.4989293361884368,0.7366167023554604,0.7965738758029979,0.9357601713062098,0.6059216198209727,latent,1.7346010553881064,348.17320132255554,OPTIMAL,0.5878260869565217,0.7237687366167024,0.6487523992322456,0.32298136645962733,0.34930313588850176,575,467,0.6411988637997083,0.8626086956521739,79,0.1373913043478261,,1964.0,5340.339
