tag,state,seed,n_frag,n_true_joins,top1,top5,top50,coherence,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,theta_at_edge,n_arcs
main,P3,2,1105,457,0.7724288840262582,0.9299781181619255,0.9956236323851203,0.6039387308533917,length,0.8472978603872034,0.4178652763366699,OPTIMAL,0.651702786377709,0.9212253829321663,0.7633726201269266,0.5017667844522968,0.4597285067873303,646,457,0.7856843623306491,0.891640866873065,70,0.10835913312693501,False,1367.0
main,P3,2,1105,457,0.7724288840262582,0.9299781181619255,0.9956236323851203,0.6039387308533917,full,0.8472978603872034,2.987236261367798,OPTIMAL,0.6687598116169545,0.9321663019693655,0.7787934186471664,0.5300353356890459,0.49140271493212667,637,457,0.8317784308299011,0.9293563579277865,45,0.07064364207221352,False,1300.0
main,P3,2,1105,457,0.7724288840262582,0.9299781181619255,0.9956236323851203,0.6039387308533917,latent,0.0,104.80971789360046,OPTIMAL,0.6918032786885245,0.9234135667396062,0.7910028116213683,0.5441696113074205,0.5221719457013575,610,457,0.8407416060367803,0.9524590163934427,29,0.04754098360655734,False,1852.0
main,P3,3,1121,473,0.7716701902748414,0.9260042283298098,0.9809725158562368,0.6046511627906976,top1,,0.0,-,0.3256021409455843,0.7716701902748414,0.4579673776662484,0.1111111111111111,0.13648528099910795,1121,473,0.14887792107887515,0.4344335414808207,634,0.5655664585191793,,
main,P3,3,1121,473,0.7716701902748414,0.9260042283298098,0.9809725158562368,0.6046511627906976,mutual,,0.0,-,0.5138036809815951,0.7082452431289641,0.5955555555555556,0.16498316498316498,0.2096342551293488,652,473,0.442157109011179,0.6671779141104295,217,0.3328220858895705,,
main,P3,3,1121,473,0.7716701902748414,0.9260042283298098,0.9809725158562368,0.6046511627906976,matching,5.806138481293727,0.05953383445739746,OPTIMAL,0.5372881355932203,0.6701902748414377,0.5964252116650989,0.2222222222222222,0.2631578947368421,590,473,0.4263902451052084,0.6813559322033899,188,0.31864406779661014,False,945.0
main,P3,3,1121,473,0.7716701902748414,0.9260042283298098,0.9809725158562368,0.6046511627906976,morph,2.9444389791664394,0.06331825256347656,OPTIMAL,0.6257861635220126,0.8414376321353065,0.7177637511271415,0.32323232323232326,0.33809099018733274,636,473,0.6469721940843179,0.8522012578616353,94,0.14779874213836475,False,762.0
main,P3,3,1121,473,0.7716701902748414,0.9260042283298098,0.9809725158562368,0.6046511627906976,length,0.8472978603872034,1.1479506492614746,OPTIMAL,0.6630602782071098,0.9069767441860465,0.7660714285714285,0.4377104377104377,0.4201605709188225,647,473,0.7827562595827658,0.9072642967542504,60,0.09273570324574965,False,1329.0
main,P3,3,1121,473,0.7716701902748414,0.9260042283298098,0.9809725158562368,0.6046511627906976,full,0.8472978603872034,3.4741787910461426,OPTIMAL,0.6671732522796353,0.9281183932346723,0.7763041556145004,0.4612794612794613,0.4299732381801962,658,473,0.8142573978101053,0.9316109422492401,45,0.06838905775075987,False,1332.0
main,P3,3,1121,473,0.7716701902748414,0.9260042283298098,0.9809725158562368,0.6046511627906976,latent,0.0,129.8793487548828,OPTIMAL,0.7,0.9323467230443975,0.7996373526745241,0.5050505050505051,0.4852809991079393,630,473,0.8341701791225234,0.9587301587301588,26,0.041269841269841234,False,1783.0
main,P3,4,1182,529,0.7372400756143668,0.8960302457466919,0.9848771266540642,0.6181474480151229,top1,,0.0,-,0.3299492385786802,0.7372400756143668,0.4558737580362361,0.07836990595611286,0.09644670050761421,1182,529,0.2236798483527537,0.42978003384094754,674,0.5702199661590525,,
main,P3,4,1182,529,0.7372400756143668,0.8960302457466919,0.9848771266540642,0.6181474480151229,mutual,,0.0,-,0.5161290322580645,0.665406427221172,0.5813377374071016,0.16614420062695925,0.19712351945854484,682,529,0.4212021199483579,0.6642228739002932,229,0.3357771260997068,,
main,P3,4,1182,529,0.7372400756143668,0.8960302457466919,0.9848771266540642,0.6181474480151229,matching,5.806138481293727,0.062175750732421875,OPTIMAL,0.5329052969502408,0.6275992438563327,0.576388888888889,0.20376175548589343,0.233502538071066,623,529,0.4224425993399844,0.6725521669341894,204,0.3274478330658106,False,963.0
main,P3,4,1182,529,0.7372400756143668,0.8960302457466919,0.9848771266540642,0.6181474480151229,morph,2.9444389791664394,0.06059074401855469,OPTIMAL,0.6597633136094675,0.8431001890359168,0.7402489626556017,0.3667711598746082,0.37140439932318103,676,529,0.652668402517728,0.8683431952662722,89,0.13165680473372776,False,815.0
main,P3,4,1182,529,0.7372400756143668,0.8960302457466919,0.9848771266540642,0.6181474480151229,length,0.8472978603872034,0.9367825984954834,OPTIMAL,0.6559440559440559,0.8865784499054821,0.7540192926045016,0.4043887147335423,0.3900169204737733,715,529,0.7551873953520899,0.8811188811188811,85,0.11888111888111885,False,1524.0
main,P3,4,1182,529,0.7372400756143668,0.8960302457466919,0.9848771266540642,0.6181474480151229,full,0.8472978603872034,4.4910523891448975,OPTIMAL,0.6876790830945558,0.9073724007561437,0.78239608801956,0.45768025078369906,0.43147208121827413,698,529,0.7976019059370388,0.9240687679083095,53,0.0759312320916905,False,1500.0
main,P3,4,1182,529,0.7372400756143668,0.8960302457466919,0.9848771266540642,0.6181474480151229,latent,0.0,180.23127698898315,FEASIBLE,0.7121879588839941,0.9168241965973535,0.8016528925619834,0.5047021943573667,0.4780033840947547,681,529,0.8290065819136382,0.9515418502202643,33,0.048458149779735726,False,2104.0
main,P4,0,1200,511,0.5185909980430529,0.7397260273972602,0.9393346379647749,0.6516634050880626,top1,,0.0,-,0.22083333333333333,0.5185909980430529,0.30976037405026297,0.05828220858895705,0.08583333333333333,1200,511,0.09439420912209379,0.2966666666666667,844,0.7033333333333334,,
main,P4,0,1200,511,0.5185909980430529,0.7397260273972602,0.9393346379647749,0.6516634050880626,mutual,,0.0,-,0.37796610169491524,0.436399217221135,0.405086285195277,0.13190184049079753,0.18,590,511,0.2655480127059913,0.5,295,0.5,,
main,P4,0,1200,511,0.5185909980430529,0.7397260273972602,0.9393346379647749,0.6516634050880626,matching,4.595119850134589,0.12005877494812012,OPTIMAL,0.29865361077111385,0.4774951076320939,0.36746987951807225,0.03987730061349693,0.07083333333333333,817,511,0.194506342417447,0.3990208078335373,491,0.6009791921664627,False,2941.0
main,P4,0,1200,511,0.5185909980430529,0.7397260273972602,0.9393346379647749,0.6516634050880626,morph,2.9444389791664394,0.07477617263793945,OPTIMAL,0.5457413249211357,0.6771037181996086,0.6043668122270742,0.24233128834355827,0.2733333333333333,634,511,0.4929672954605962,0.7634069400630915,150,0.2365930599369085,False,960.0
main,P4,0,1200,511,0.5185909980430529,0.7397260273972602,0.9393346379647749,0.6516634050880626,length,2.9444389791664394,0.3938572406768799,OPTIMAL,0.5908289241622575,0.6555772994129159,0.6215213358070502,0.3098159509202454,0.335,567,511,0.5398586009443282,0.8130511463844797,106,0.18694885361552027,False,928.0
main,P4,0,1200,511,0.5185909980430529,0.7397260273972602,0.9393346379647749,0.6516634050880626,full,1.7346010553881064,11.111920595169067,OPTIMAL,0.5777126099706745,0.7710371819960861,0.6605196982397318,0.3220858895705521,0.31416666666666665,682,511,0.6595079952835953,0.8328445747800587,114,0.1671554252199413,False,1584.0
main,P4,0,1200,511,0.5185909980430529,0.7397260273972602,0.9393346379647749,0.6516634050880626,latent,0.0,180.41765570640564,FEASIBLE,0.6095380029806259,0.8003913894324853,0.6920473773265651,0.3588957055214724,0.3466666666666667,671,511,0.6992106005181797,0.8777943368107303,82,0.12220566318926973,False,3735.0
main,P4,1,1148,467,0.4989293361884368,0.7366167023554604,0.9357601713062098,0.6616702355460385,top1,,0.0,-,0.2029616724738676,0.4989293361884368,0.28854489164086683,0.055900621118012424,0.09059233449477352,1148,467,0.11496557565410293,0.28397212543554007,822,0.7160278745644599,,
main,P4,1,1148,467,0.4989293361884368,0.7366167023554604,0.9357601713062098,0.6616702355460385,mutual,,0.0,-,0.3263525305410122,0.4004282655246253,0.3596153846153846,0.11490683229813664,0.16550522648083624,573,467,0.2311425013638077,0.44851657940663175,316,0.5514834205933683,,
main,P4,1,1148,467,0.4989293361884368,0.7366167023554604,0.9357601713062098,0.6616702355460385,matching,4.595119850134589,0.21806001663208008,OPTIMAL,0.2690863579474343,0.4603854389721627,0.339652448657188,0.040372670807453416,0.06097560975609756,799,467,0.17714537319147228,0.3704630788485607,503,0.6295369211514392,False,2665.0
main,P4,1,1148,467,0.4989293361884368,0.7366167023554604,0.9357601713062098,0.6616702355460385,morph,2.9444389791664394,0.09777283668518066,OPTIMAL,0.5143824027072758,0.6509635974304069,0.5746691871455576,0.21428571428571427,0.26306620209059234,591,467,0.4615071932009705,0.7428087986463621,152,0.25719120135363793,False,884.0
main,P4,1,1148,467,0.4989293361884368,0.7366167023554604,0.9357601713062098,0.6616702355460385,length,2.9444389791664394,0.241349458694458,OPTIMAL,0.566793893129771,0.6359743040685225,0.5993945509586277,0.2826086956521739,0.3310104529616725,524,467,0.49767555822413956,0.7881679389312977,111,0.21183206106870234,False,833.0
main,P4,1,1148,467,0.4989293361884368,0.7366167023554604,0.9357601713062098,0.6616702355460385,full,1.7346010553881064,21.238219022750854,OPTIMAL,0.5504731861198738,0.7473233404710921,0.633969118982743,0.2670807453416149,0.2770034843205575,634,467,0.6660200874303982,0.832807570977918,106,0.16719242902208198,False,1477.0
main,P4,1,1148,467,0.4989293361884368,0.7366167023554604,0.9357601713062098,0.6616702355460385,latent,0.0,180.23899626731873,FEASIBLE,0.571656050955414,0.7687366167023555,0.6557077625570776,0.30745341614906835,0.32142857142857145,628,467,0.7112978199739654,0.8757961783439491,78,0.12420382165605093,False,3496.0
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,top1,,0.0,-,0.2072398190045249,0.5010940919037199,0.293213828425096,0.04946996466431095,0.09411764705882353,1105,457,0.12205528306701402,0.27873303167420815,797,0.7212669683257918,,
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,mutual,,0.0,-,0.3492647058823529,0.41575492341356673,0.3796203796203796,0.09187279151943463,0.16108597285067874,544,457,0.2627662304336669,0.46691176470588236,290,0.5330882352941176,,
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,matching,4.595119850134589,0.10231232643127441,OPTIMAL,0.28304405874499333,0.4638949671772429,0.351575456053068,0.04240282685512368,0.06877828054298643,749,457,0.1912040942067464,0.38050734312416556,464,0.6194926568758344,False,2654.0
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,morph,2.9444389791664394,0.08096528053283691,OPTIMAL,0.5511669658886894,0.6717724288840262,0.6055226824457594,0.26148409893992935,0.2986425339366516,557,457,0.4789598736451492,0.748653500897666,140,0.251346499102334,False,836.0
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,length,2.9444389791664394,0.20753836631774902,OPTIMAL,0.6061224489795919,0.649890590809628,0.6272439281942979,0.3568904593639576,0.38823529411764707,490,457,0.537102343975162,0.8224489795918367,87,0.17755102040816328,False,781.0
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,full,1.7346010553881064,6.935712814331055,OPTIMAL,0.6003316749585407,0.7921225382932167,0.6830188679245283,0.4275618374558304,0.3927601809954751,603,457,0.679208536615966,0.8424543946932007,95,0.15754560530679929,False,1439.0
main,P4,2,1105,457,0.5010940919037199,0.737417943107221,0.9387308533916849,0.6039387308533917,latent,0.0,180.2501504421234,FEASIBLE,0.6130653266331658,0.8008752735229759,0.6944971537001896,0.44876325088339225,0.42081447963800905,597,457,0.7133185543221674,0.8576214405360134,85,0.1423785594639866,False,3322.0
main,P4,3,1121,473,0.5116279069767442,0.7463002114164905,0.9429175475687104,0.6046511627906976,top1,,0.0,-,0.215878679750223,0.5116279069767442,0.30363864491844417,0.04713804713804714,0.09901873327386262,1121,473,0.10479398933982821,0.28099910793933985,806,0.7190008920606601,,
main,P4,3,1121,473,0.5116279069767442,0.7463002114164905,0.9429175475687104,0.6046511627906976,mutual,,0.0,-,0.37522768670309653,0.4355179704016913,0.40313111545988256,0.12121212121212122,0.18108831400535236,549,473,0.2646242633392499,0.47358834244080145,289,0.5264116575591986,,
main,P4,3,1121,473,0.5116279069767442,0.7463002114164905,0.9429175475687104,0.6046511627906976,matching,4.595119850134589,0.11178421974182129,OPTIMAL,0.295364238410596,0.4714587737843552,0.36319218241042345,0.05723905723905724,0.08206958073148975,755,473,0.1955777565132401,0.37218543046357616,474,0.6278145695364239,False,2632.0
main,P4,3,1121,473,0.5116279069767442,0.7463002114164905,0.9429175475687104,0.6046511627906976,morph,2.9444389791664394,0.05872321128845215,OPTIMAL,0.546875,0.6659619450317125,0.6005719733079122,0.23905723905723905,0.27475468331846564,576,473,0.48915953925406386,0.7447916666666666,147,0.25520833333333337,False,817.0
main,P4,3,1121,473,0.5116279069767442,0.7463002114164905,0.9429175475687104,0.6046511627906976,length,2.9444389791664394,0.1557152271270752,OPTIMAL,0.6092184368737475,0.642706131078224,0.6255144032921811,0.32323232323232326,0.360392506690455,499,473,0.5532769346344596,0.8256513026052105,87,0.17434869739478953,False,749.0
main,P4,3,1121,473,0.5116279069767442,0.7463002114164905,0.9429175475687104,0.6046511627906976,full,1.7346010553881064,4.744787693023682,OPTIMAL,0.6062602965403624,0.7780126849894292,0.6814814814814815,0.39057239057239057,0.38893844781445136,607,473,0.6670872921434762,0.8434925864909391,95,0.15650741350906094,False,1356.0
main,P4,3,1121,473,0.5116279069767442,0.7463002114164905,0.9429175475687104,0.6046511627906976,latent,0.0,180.25505089759827,FEASIBLE,0.6395348837209303,0.813953488372093,0.7162790697674419,0.4074074074074074,0.4112399643175736,602,473,0.7248332167576512,0.8903654485049833,66,0.10963455149501666,False,3108.0
main,P4,4,1182,529,0.48015122873345933,0.6994328922495274,0.9243856332703214,0.6181474480151229,top1,,0.0,-,0.21489001692047377,0.48015122873345933,0.2969023962594974,0.0438871473354232,0.08375634517766498,1182,529,0.1238384054233086,0.2673434856175973,866,0.7326565143824026,,
main,P4,4,1182,529,0.48015122873345933,0.6994328922495274,0.9243856332703214,0.6181474480151229,mutual,,0.0,-,0.3599320882852292,0.4007561436672968,0.37924865831842575,0.10658307210031348,0.1505922165820643,589,529,0.2371334671798763,0.44482173174872663,327,0.5551782682512734,,
main,P4,4,1182,529,0.48015122873345933,0.6994328922495274,0.9243856332703214,0.6181474480151229,matching,4.595119850134589,0.11008930206298828,OPTIMAL,0.2955665024630542,0.45368620037807184,0.3579418344519016,0.050156739811912224,0.06345177664974619,812,529,0.18799315424151503,0.3657635467980296,515,0.6342364532019704,False,2847.0
main,P4,4,1182,529,0.48015122873345933,0.6994328922495274,0.9243856332703214,0.6181474480151229,morph,2.9444389791664394,0.06670713424682617,OPTIMAL,0.5571895424836601,0.6446124763705104,0.5977212971078002,0.22570532915360503,0.26311336717428085,612,529,0.46097461834930825,0.7173202614379085,173,0.2826797385620915,False,946.0
main,P4,4,1182,529,0.48015122873345933,0.6994328922495274,0.9243856332703214,0.6181474480151229,length,2.9444389791664394,0.18139410018920898,OPTIMAL,0.608534322820037,0.6200378071833649,0.6142322097378277,0.31347962382445144,0.3460236886632826,539,529,0.4962784993572677,0.7829313543599258,117,0.21706864564007422,False,885.0
main,P4,4,1182,529,0.48015122873345933,0.6994328922495274,0.9243856332703214,0.6181474480151229,full,1.7346010553881064,14.011805772781372,OPTIMAL,0.588597842835131,0.722117202268431,0.6485568760611206,0.31974921630094044,0.3248730964467005,649,529,0.6176551153230693,0.8166409861325116,119,0.18335901386748843,False,1514.0
main,P4,4,1182,529,0.48015122873345933,0.6994328922495274,0.9243856332703214,0.6181474480151229,latent,0.0,180.23984670639038,FEASIBLE,0.6228748068006182,0.7618147448015122,0.685374149659864,0.3667711598746082,0.36717428087986465,647,529,0.696712276293508,0.8639876352395672,88,0.13601236476043277,False,3674.0
main,P5,0,1200,511,0.2191780821917808,0.4324853228962818,0.7906066536203522,0.6516634050880626,top1,,0.0,-,0.09333333333333334,0.2191780821917808,0.1309175920514319,0.012269938650306749,0.08083333333333333,1200,511,0.0562907364981078,0.13416666666666666,1039,0.8658333333333333,,
main,P5,0,1200,511,0.2191780821917808,0.4324853228962818,0.7906066536203522,0.6516634050880626,mutual,,0.0,-,0.1471698113207547,0.15264187866927592,0.14985590778097985,0.015337423312883436,0.10916666666666666,530,511,0.09574954208455562,0.21132075471698114,418,0.7886792452830189,,
main,P5,0,1200,511,0.2191780821917808,0.4324853228962818,0.7906066536203522,0.6516634050880626,matching,4.595119850134589,0.07831001281738281,OPTIMAL,0.1273996509598604,0.14285714285714285,0.13468634686346864,0.012269938650306749,0.09416666666666666,573,511,0.08277386788764152,0.1849912739965096,467,0.8150087260034904,False,1535.0
main,P5,0,1200,511,0.2191780821917808,0.4324853228962818,0.7906066536203522,0.6516634050880626,morph,1.7346010553881064,0.10370564460754395,OPTIMAL,0.33994708994708994,0.50293542074364,0.40568271507498027,0.08588957055214724,0.10833333333333334,756,511,0.3002503511723731,0.5079365079365079,372,0.4920634920634921,False,1862.0
main,P5,0,1200,511,0.2191780821917808,0.4324853228962818,0.7906066536203522,0.6516634050880626,length,-0.8472978603872036,180.44307708740234,FEASIBLE,0.32273838630806845,0.5166340508806262,0.3972911963882618,0.13190184049079753,0.11833333333333333,818,511,0.3353351640992372,0.4902200488997555,417,0.5097799511002445,False,10769.0
main,P5,0,1200,511,0.2191780821917808,0.4324853228962818,0.7906066536203522,0.6516634050880626,full,0.8472978603872034,180.16940069198608,FEASIBLE,0.413986013986014,0.5792563600782779,0.48287112561174544,0.22392638036809817,0.21583333333333332,715,511,0.48967024057234065,0.6545454545454545,247,0.34545454545454546,False,3322.0
main,P5,0,1200,511,0.2191780821917808,0.4324853228962818,0.7906066536203522,0.6516634050880626,latent,-1.3862943611198906,180.47221040725708,FEASIBLE,0.41055718475073316,0.547945205479452,0.4694048616932104,0.20552147239263804,0.21666666666666667,682,511,0.47545865676683835,0.6510263929618768,238,0.3489736070381232,False,14347.0
main,P5,1,1148,467,0.23126338329764454,0.43683083511777304,0.7623126338329764,0.6616702355460385,top1,,0.0,-,0.09407665505226481,0.23126338329764454,0.13374613003095978,0.024844720496894408,0.06794425087108014,1148,467,0.04337865590735285,0.13501742160278746,993,0.8649825783972125,,
main,P5,1,1148,467,0.23126338329764454,0.43683083511777304,0.7623126338329764,0.6616702355460385,mutual,,0.0,-,0.14481409001956946,0.15845824411134904,0.15132924335378323,0.034161490683229816,0.11498257839721254,511,467,0.09876854314862635,0.2054794520547945,406,0.7945205479452055,,
main,P5,1,1148,467,0.23126338329764454,0.43683083511777304,0.7623126338329764,0.6616702355460385,matching,4.595119850134589,0.09952688217163086,OPTIMAL,0.12678571428571428,0.15203426124197003,0.13826679649464457,0.021739130434782608,0.08885017421602788,560,467,0.09258530615317935,0.17857142857142858,460,0.8214285714285714,False,1438.0
main,P5,1,1148,467,0.23126338329764454,0.43683083511777304,0.7623126338329764,0.6616702355460385,morph,1.7346010553881064,0.08751106262207031,OPTIMAL,0.3194244604316547,0.4753747323340471,0.38209982788296043,0.08695652173913043,0.11236933797909408,695,467,0.2998977041227032,0.5251798561151079,330,0.47482014388489213,False,1812.0
main,P5,1,1148,467,0.23126338329764454,0.43683083511777304,0.7623126338329764,0.6616702355460385,length,-0.8472978603872036,180.2392647266388,FEASIBLE,0.30479896238651105,0.5032119914346895,0.37964458804523427,0.12111801242236025,0.11411149825783973,771,467,0.3666318478500549,0.5045395590142672,382,0.49546044098573283,False,10116.0
main,P5,1,1148,467,0.23126338329764454,0.43683083511777304,0.7623126338329764,0.6616702355460385,full,0.8472978603872034,180.20660090446472,FEASIBLE,0.39104477611940297,0.5610278372591007,0.4608619173262973,0.15838509316770186,0.1672473867595819,670,467,0.5117917551790171,0.6686567164179105,222,0.33134328358208953,False,3139.0
main,P5,1,1148,467,0.23126338329764454,0.43683083511777304,0.7623126338329764,0.6616702355460385,latent,-1.3862943611198906,180.88623642921448,FEASIBLE,0.4,0.5610278372591007,0.46702317290552586,0.20186335403726707,0.1986062717770035,655,467,0.519504259559606,0.6763358778625954,212,0.3236641221374046,False,13550.0
main,P5,2,1105,457,0.2538293216630197,0.45076586433260396,0.7724288840262582,0.6039387308533917,top1,,0.0,-,0.10497737556561086,0.2538293216630197,0.14852752880921896,0.0176678445229682,0.0751131221719457,1105,457,0.0520978523825084,0.1429864253393665,947,0.8570135746606335,,
main,P5,2,1105,457,0.2538293216630197,0.45076586433260396,0.7724288840262582,0.6039387308533917,mutual,,0.0,-,0.17324561403508773,0.17286652078774617,0.1730558598028478,0.053003533568904596,0.14660633484162897,456,457,0.10927707888962031,0.22807017543859648,352,0.7719298245614035,,
main,P5,2,1105,457,0.2538293216630197,0.45076586433260396,0.7724288840262582,0.6039387308533917,matching,4.595119850134589,0.09649491310119629,OPTIMAL,0.1411764705882353,0.1575492341356674,0.14891416752843847,0.0353356890459364,0.1085972850678733,510,457,0.08847250013605568,0.18627450980392157,415,0.8137254901960784,False,1412.0
main,P5,2,1105,457,0.2538293216630197,0.45076586433260396,0.7724288840262582,0.6039387308533917,morph,1.7346010553881064,0.08713531494140625,OPTIMAL,0.33229813664596275,0.4682713347921225,0.38873751135331513,0.06713780918727916,0.11855203619909502,644,457,0.2754881765765138,0.48757763975155277,330,0.5124223602484472,False,1656.0
main,P5,2,1105,457,0.2538293216630197,0.45076586433260396,0.7724288840262582,0.6039387308533917,length,-0.8472978603872036,180.20790600776672,FEASIBLE,0.31448275862068964,0.4989059080962801,0.38578680203045684,0.12014134275618374,0.11945701357466064,725,457,0.3302537041269648,0.46482758620689657,388,0.5351724137931034,False,9281.0
main,P5,2,1105,457,0.2538293216630197,0.45076586433260396,0.7724288840262582,0.6039387308533917,full,0.8472978603872034,180.3551242351532,FEASIBLE,0.41362916006339145,0.5711159737417943,0.4797794117647059,0.2049469964664311,0.20452488687782805,631,457,0.4642083708967739,0.6259904912836767,236,0.3740095087163233,False,2904.0
main,P5,2,1105,457,0.2538293216630197,0.45076586433260396,0.7724288840262582,0.6039387308533917,latent,-1.3862943611198906,180.4592263698578,FEASIBLE,0.42668863261943984,0.5667396061269147,0.4868421052631579,0.2332155477031802,0.22624434389140272,607,457,0.4828650276541607,0.6408566721581549,218,0.3591433278418451,False,12411.0
main,P5,3,1121,473,0.26849894291754756,0.47357293868921774,0.7928118393234672,0.6046511627906976,top1,,0.0,-,0.11329170383586083,0.26849894291754756,0.1593475533249686,0.020202020202020204,0.0847457627118644,1121,473,0.052426803198932705,0.1462979482604817,957,0.8537020517395183,,
main,P5,3,1121,473,0.26849894291754756,0.47357293868921774,0.7928118393234672,0.6046511627906976,mutual,,0.0,-,0.18533604887983707,0.19238900634249473,0.1887966804979253,0.04713804713804714,0.1391614629794826,491,473,0.11155464910558856,0.24236252545824846,372,0.7576374745417516,,
main,P5,3,1121,473,0.26849894291754756,0.47357293868921774,0.7928118393234672,0.6046511627906976,matching,4.595119850134589,0.07922649383544922,OPTIMAL,0.15875912408759124,0.1839323467230444,0.17042115572967675,0.030303030303030304,0.10704727921498662,548,473,0.09615429422637696,0.20437956204379562,436,0.7956204379562044,False,1450.0
main,P5,3,1121,473,0.26849894291754756,0.47357293868921774,0.7928118393234672,0.6046511627906976,morph,1.7346010553881064,0.08509373664855957,OPTIMAL,0.34277198211624443,0.48625792811839325,0.40209790209790214,0.08080808080808081,0.1239964317573595,671,473,0.3145707630449002,0.5126676602086438,327,0.48733233979135615,False,1620.0
main,P5,3,1121,473,0.26849894291754756,0.47357293868921774,0.7928118393234672,0.6046511627906976,length,-0.8472978603872036,180.1977186203003,FEASIBLE,0.3242506811989101,0.5031712473572939,0.3943661971830986,0.10437710437710437,0.11061552185548618,734,473,0.35632449989628484,0.48637602179836514,377,0.5136239782016349,False,9113.0
main,P5,3,1121,473,0.26849894291754756,0.47357293868921774,0.7928118393234672,0.6046511627906976,full,0.8472978603872034,180.14531564712524,FEASIBLE,0.4411764705882353,0.6025369978858351,0.5093833780160858,0.19528619528619529,0.20517395182872436,646,473,0.5245322827363412,0.6780185758513931,208,0.32198142414860687,False,2809.0
main,P5,3,1121,473,0.26849894291754756,0.47357293868921774,0.7928118393234672,0.6046511627906976,latent,-1.3862943611198906,180.49503874778748,FEASIBLE,0.4315286624203822,0.572938689217759,0.49227974568574023,0.23232323232323232,0.23371989295272078,628,473,0.5318861579051114,0.6640127388535032,211,0.3359872611464968,False,12173.0
main,P5,4,1182,529,0.21361058601134217,0.41965973534971646,0.7863894139886578,0.6181474480151229,top1,,0.0,-,0.09560067681895093,0.21361058601134217,0.1320864991233197,0.003134796238244514,0.0676818950930626,1182,529,0.043511483435243734,0.1260575296108291,1033,0.873942470389171,,
main,P5,4,1182,529,0.21361058601134217,0.41965973534971646,0.7863894139886578,0.6181474480151229,mutual,,0.0,-,0.15109343936381708,0.14366729678638943,0.14728682170542637,0.0219435736677116,0.11928934010152284,503,529,0.08678091818058503,0.19284294234592445,406,0.8071570576540755,,
main,P5,4,1182,529,0.21361058601134217,0.41965973534971646,0.7863894139886578,0.6181474480151229,matching,4.595119850134589,0.08013319969177246,OPTIMAL,0.1303538175046555,0.1323251417769376,0.1313320825515947,0.01567398119122257,0.09644670050761421,537,529,0.07534621897886862,0.16945996275605213,446,0.8305400372439479,False,1444.0
main,P5,4,1182,529,0.21361058601134217,0.41965973534971646,0.7863894139886578,0.6181474480151229,morph,1.7346010553881064,0.1631004810333252,OPTIMAL,0.32972972972972975,0.4612476370510397,0.384554767533491,0.047021943573667714,0.10152284263959391,740,529,0.25575426625047354,0.46621621621621623,395,0.5337837837837838,False,1902.0
main,P5,4,1182,529,0.21361058601134217,0.41965973534971646,0.7863894139886578,0.6181474480151229,length,-0.8472978603872036,180.27371072769165,FEASIBLE,0.30759651307596514,0.4669187145557656,0.3708708708708709,0.09404388714733543,0.09983079526226735,803,529,0.3319152736538676,0.45703611457036114,436,0.5429638854296388,False,10366.0
main,P5,4,1182,529,0.21361058601134217,0.41965973534971646,0.7863894139886578,0.6181474480151229,full,0.8472978603872034,180.16558241844177,FEASIBLE,0.423943661971831,0.5689981096408318,0.4858757062146893,0.1786833855799373,0.1793570219966159,710,529,0.48468488229803447,0.647887323943662,250,0.352112676056338,False,3247.0
main,P5,4,1182,529,0.21361058601134217,0.41965973534971646,0.7863894139886578,0.6181474480151229,latent,-1.3862943611198906,180.47544765472412,FEASIBLE,0.4262295081967213,0.5406427221172023,0.4766666666666666,0.2225705329153605,0.2089678510998308,671,529,0.4587948388996934,0.6378539493293591,243,0.3621460506706409,False,13979.0
